date,close,y_true,y_pred,y_proba,log_return,position,cost,strategy_return_gross,strategy_return_net,equity_strategy,equity_buyhold
2019-02-22,1.3041380643844604,1,1,0.6514442,-0.0002869814714664372,1,0.0,-0.0002869814714664372,-0.0002869814714664372,1.0283074454046195,1.0238135145518037
2019-02-25,1.306557536125183,1,1,0.5484657,0.0018535078796036626,1,0.0,0.0018535078796036626,0.0018535078796036626,1.0302151888198887,1.0257129207066247
2019-02-26,1.31271493434906,1,0,0.4534098,0.004701618205690627,0,0.0,0.0,0.0,1.0302151888198887,1.0305467858381188
2019-02-27,1.3258028030395508,1,0,0.42009273,0.00992070346739004,0,0.0,0.0,0.0,1.0302151888198887,1.040821416422058
2019-02-28,1.3318239450454712,0,0,0.48987535,0.004531224945285569,0,0.0,0.0,0.0,1.0302151888198887,1.0455483136172612
2019-03-01,1.3264886140823364,0,0,0.41369134,-0.004014078862737686,0,0.0,-0.0,-0.0,1.0302151888198887,1.041359812342864
2019-03-04,1.32397723197937,0,0,0.2658684,-0.0018950501537488141,0,0.0,-0.0,-0.0,1.0302151888198887,1.0393882519633009
2019-03-05,1.3178529739379885,0,0,0.35361975,-0.004636383517967263,0,0.0,-0.0,-0.0,1.0302151888198887,1.0345804035302224
2019-03-06,1.3156682252883911,1,0,0.46346894,-0.0016591847838078235,0,0.0,-0.0,-0.0,1.0302151888198887,1.0328652667249698
2019-03-07,1.3182177543640137,0,1,0.6014336,0.001935945512901418,1,0.0,0.001935945512901418,0.001935945512901418,1.0322115611024743,1.0348667743832844
2019-03-08,1.3092432022094729,0,1,0.54561627,-0.006831376149563521,1,0.0,-0.006831376149563521,-0.006831376149563521,1.0251841663803454,1.027821302715984
2019-03-11,1.2988362312316897,1,1,0.6211811,-0.007980605252535522,1,0.0,-0.007980605252535522,-0.007980605252535522,1.0170351365832855,1.0196513107315603
2019-03-12,1.3248542547225952,0,0,0.4569892,0.019833800166576616,0,0.0,0.0,0.0,1.0170351365832855,1.0400767586188497
2019-03-13,1.3066771030426023,1,1,0.63065004,-0.013815104827591573,1,0.0,-0.013815104827591573,-0.013815104827591573,1.0030812983586972,1.0258067867084613
2019-03-14,1.3285682201385498,0,0,0.49115074,0.016614484026737115,0,0.0,0.0,0.0,1.0030812983586972,1.0429924069610574
2019-03-15,1.3258554935455322,1,1,0.66424966,-0.0020439295530960337,1,0.0,-0.0020439295530960337,-0.0020439295530960337,1.0010331646823305,1.0408627811008335
2019-03-18,1.329716444015503,0,0,0.4922622,0.0029078129165640916,0,0.0,0.0,0.0,1.0010331646823305,1.0438938200514807
2019-03-19,1.326435923576355,1,0,0.40872118,-0.0024701309662764448,0,0.0,-0.0,-0.0,1.0010331646823305,1.0413184476640884
2019-03-20,1.3271400928497314,0,1,0.58985025,0.0005307323291638231,1,0.0,0.0005307323291638231,0.0005307323291638231,1.0015645863542495,1.0418712557127938
2019-03-21,1.320533037185669,0,0,0.39584163,-0.004990849741586935,0,0.0,-0.0,-0.0,1.0015645863542495,1.0366843870330151
2019-03-22,1.313232183456421,1,1,0.57351553,-0.005544057133327246,1,0.0,-0.005544057133327246,-0.005544057133327246,0.996027218988605,1.0309528522209412
2019-03-25,1.3206549882888794,1,1,0.7186962,0.005636402776364291,1,0.0,0.005636402776364291,0.005636402776364291,1.001657080750681,1.036780124739774
2019-03-26,1.3215277194976809,0,1,0.62361556,0.0006606138462481734,1,0.0,0.0006606138462481734,0.0006606138462481734,1.0023190079024655,1.0374652623264635
2019-03-27,1.321143627166748,0,0,0.4404215,-0.00029068490421425527,0,0.0,-0.0,-0.0,1.0023190079024655,1.037163730663533
2019-03-28,1.3152703046798706,0,0,0.46323472,-0.0044555463254901,0,0.0,-0.0,-0.0,1.0023190079024655,1.0325528791734921
2019-03-29,1.30565345287323,0,0,0.41457638,-0.007338553773655815,0,0.0,-0.0,-0.0,1.0023190079024655,1.0250031702002111
2019-04-01,1.3022867441177368,1,0,0.36270827,-0.002581892506301765,0,0.0,-0.0,-0.0,1.0023190079024655,1.0223601356798895
2019-04-02,1.3068991899490356,1,0,0.23606947,0.00353554767848772,0,0.0,0.0,0.0,1.0023190079024655,1.0259811360219435
2019-04-03,1.312766671180725,1,1,0.5091732,0.004479572093854157,1,0.0,0.004479572093854157,0.004479572093854157,1.0068190397429189,1.0305874018349255
2019-04-04,1.3176966905593872,0,0,0.1946839,0.0037484081495527226,0,0.0,0.0,0.0,1.0068190397429189,1.0344577132725867
2019-04-05,1.3077024221420288,0,0,0.45278588,-0.0076135598938225895,0,0.0,-0.0,-0.0,1.0068190397429189,1.026611713410157
2019-04-08,1.3038150072097778,1,0,0.3289628,-0.002977133340059637,0,0.0,-0.0,-0.0,1.0068190397429189,1.0235598985348757
2019-04-09,1.306335687637329,0,0,0.39618757,0.0019314449668671092,0,0.0,0.0,0.0,1.0068190397429189,1.0255387585636346
2019-04-10,1.305721640586853,1,1,0.5248674,-0.0004701635413224333,1,0.0,-0.0004701635413224333,-0.0004701635413224333,1.0063457814008496,1.0250567009609797
2019-04-11,1.3099292516708374,0,0,0.4208669,0.003217260167073705,0,0.0,0.0,0.0,1.0063457814008496,1.0283598858072822
2019-04-12,1.3056023120880127,1,1,0.5636296,-0.0033086532696423947,1,0.0,-0.0033086532696423947,-0.0033086532696423947,1.0030216343982554,1.0249630221296349
2019-04-15,1.3083868026733398,1,0,0.2442806,0.0021304538896492276,0,0.0,0.0,0.0,1.0030216343982554,1.02714898630801
2019-04-16,1.3102725744247437,0,0,0.4663259,0.0014402576324924782,0,0.0,0.0,0.0,1.0030216343982554,1.0286294113160468
2019-04-17,1.3046314716339111,0,0,0.44977015,-0.00431458397136335,0,0.0,-0.0,-0.0,1.0030216343982554,1.0242008638854063
2019-04-18,1.3039339780807495,0,0,0.4445214,-0.0005347717611305018,0,0.0,-0.0,-0.0,1.0030216343982554,1.0236532966104823
2019-04-19,1.2994438409805298,0,0,0.45168048,-0.0034494736181885986,0,0.0,-0.0,-0.0,1.0030216343982554,1.0201283147309257
2019-04-22,1.299376368522644,0,0,0.24179992,-5.192545267598198e-05,0,0.0,-0.0,-0.0,1.0030216343982554,1.0200753454816336
2019-04-23,1.2981449365615845,0,1,0.59937304,-0.0009481593478403204,1,0.0,-0.0009481593478403204,-0.0009481593478403204,1.0020710607783607,1.0191086098894333
2019-04-24,1.2938116788864136,0,1,0.57834095,-0.003343622101100569,1,0.0,-0.003343622101100569,-0.003343622101100569,0.9987261090762142,1.0157067861937426
2019-04-25,1.2904890775680542,0,0,0.40199032,-0.0025713749770072836,0,0.0,-0.0,-0.0,0.9987261090762142,1.0130983782144771
2019-04-26,1.289607048034668,1,1,0.50432354,-0.0006837183769968075,1,0.0,-0.0006837183769968075,-0.0006837183769968075,0.9980434950663156,1.0124059409785924
2019-04-29,1.2920230627059937,1,0,0.4677489,0.0018716975500088478,0,0.0,0.0,0.0,0.9980434950663156,1.0143026331612763
2019-04-30,1.2932428121566772,1,1,0.63257855,0.0009436163243790823,1,0.0,0.0009436163243790823,0.0009436163243790823,0.9989857096753304,1.0152601973993591
2019-05-01,1.3039849996566772,1,1,0.60647094,0.008272088190419656,1,0.0,0.008272088190419656,0.008272088190419656,1.0072836810247763,1.0236933510958126
2019-05-02,1.3053126335144043,0,0,0.3446784,0.0010176178872184957,0,0.0,0.0,0.0,1.0072836810247763,1.0247356099816147
2019-05-03,1.3033220767974854,1,1,0.6186705,-0.0015261294311510677,1,0.0,-0.0015261294311510677,-0.0015261294311510677,1.0057476081747738,1.0231729235422573
2019-05-06,1.3150626420974731,0,1,0.59259063,0.008967852507571582,1,0.0,0.008967852507571582,0.008967852507571582,1.0148075678572623,1.032389853674788
2019-05-07,1.3099292516708374,0,0,0.41588175,-0.003911171674642547,0,0.0,-0.0,-0.0,1.0148075678572623,1.0283598858072822
2019-05-08,1.3068820238113403,0,0,0.4737392,-0.0023289637012900424,0,0.0,-0.0,-0.0,1.0148075678572623,1.025967659746505
2019-05-09,1.3012022972106934,0,1,0.58884716,-0.004355484624236509,1,0.0,-0.004355484624236509,-0.004355484624236509,1.0103972007141844,1.0215087906961287
2019-05-10,1.3009653091430664,1,1,0.6261168,-0.00018214665934929521,1,0.0,-0.00018214665934929521,-0.00018214665934929521,1.0102131769996197,1.021322743226884
2019-05-13,1.3010668754577637,0,0,0.27550602,7.806691658145821e-05,0,0.0,0.0,0.0,1.0102131769996197,1.0214024778565602
2019-05-14,1.2963106632232666,0,1,0.57768035,-0.003662322846614186,1,0.0,-0.003662322846614186,-0.003662322846614186,1.0065202167356013,1.0176686137077111
2019-05-15,1.2906556129455566,0,0,0.41170484,-0.004371962122103507,0,0.0,-0.0,-0.0,1.0065202167356013,1.013229116803277
2019-05-16,1.2847524881362915,0,1,0.66917413,-0.004584232801568609,1,0.0,-0.004584232801568609,-0.004584232801568609,1.0019166537069801,1.0085948690017115
2019-05-17,1.2797706127166748,0,0,0.4563223,-0.003885230501334873,0,0.0,-0.0,-0.0,1.0019166537069801,1.0046838479819973
2019-05-20,1.2731555700302124,0,0,0.49299374,-0.005182333540191798,0,0.0,-0.0,-0.0,1.0019166537069801,0.9994907090907297
2019-05-21,1.2729123830795288,0,1,0.633557,-0.0001910294272594955,1,0.0,-0.0001910294272594955,-0.0001910294272594955,1.0017252764223892,0.9992997951886882
2019-05-22,1.2729123830795288,0,1,0.5317071,0.0,1,0.0,0.0,0.0,1.0017252764223892,0.9992997951886882
2019-05-23,1.2664159536361694,1,0,0.27961117,-0.005116662955786897,0,0.0,-0.0,-0.0,1.0017252764223892,0.994199773617289
2019-05-24,1.2664639949798584,1,1,0.5554771,3.7934165589620405e-05,1,0.0,3.7934165589620405e-05,3.7934165589620405e-05,1.0017632767556512,0.9942374884714668
2019-05-27,1.2724751234054563,0,1,0.5293041,0.004735158565813214,1,0.0,0.004735158565813214,0.004735158565813214,1.0065180330949515,0.9989565245059977
2019-05-28,1.2682307958602903,0,1,0.52744544,-0.0033410647498914826,1,0.0,-0.0033410647498914826,-0.0033410647498914826,1.003160802659563,0.9956245154038966
2019-05-29,1.2659670114517212,0,0,0.3095976,-0.001786589037513255,0,0.0,-0.0,-0.0,1.003160802659563,0.993847331580481
2019-05-30,1.2629451751708984,0,1,0.60926986,-0.0023898320669452867,1,0.0,-0.0023898320669452867,-0.0023898320669452867,1.000766279199193,0.991475039177123
2019-05-31,1.2609704732894895,1,1,0.5230373,-0.0015647926154326993,1,0.0,-0.0015647926154326993,-0.0015647926154326993,0.9992015121030141,0.9899247995754964
2019-06-03,1.2639508247375488,1,0,0.42419565,0.002360749093087965,0,0.0,0.0,0.0,0.9992015121030141,0.9922645243132122
2019-06-04,1.2664159536361694,1,1,0.66123235,0.0019484366452918072,1,0.0,0.0019484366452918072,0.0019484366452918072,1.0011502908646734,0.9941997736172888
2019-06-05,1.2702767848968506,0,1,0.58491886,0.0030439904551303773,1,0.0,0.0030439904551303773,0.0030439904551303773,1.0042024257722544,0.99723071898269
2019-06-06,1.2688584327697754,1,1,0.52931577,-0.001117193180362839,1,0.0,-0.001117193180362839,-0.001117193180362839,1.003081164120036,0.9961172417246067
2019-06-07,1.269841194152832,1,1,0.67787117,0.0007742242695634099,1,0.0,0.0007742242695634099,0.0007742242695634099,1.0038580746143113,0.996888758493445
2019-06-10,1.2722970247268677,0,0,0.4727898,0.00193209898640919,0,0.0,0.0,0.0,1.0038580746143113,0.998816708148326
2019-06-11,1.2691160440444946,1,1,0.59264183,-0.0025033178451953873,1,0.0,-0.0025033178451953873,-0.0025033178451953873,1.0013482415477144,0.9963194794414261
2019-06-12,1.2724426984786987,0,1,0.6441124,0.00261780794464389,1,0.0,0.00261780794464389,0.00261780794464389,1.0039730130046345,0.9989310693190587
2019-06-13,1.2693415880203247,0,1,0.74469924,-0.0024401063564239004,1,0.0,-0.0024401063564239004,-0.0024401063564239004,1.0015261985317498,0.9964965427270449
2019-06-14,1.268005609512329,0,1,0.62683105,-0.001053051496265238,1,0.0,-0.001053051496265238,-0.001053051496265238,1.0004720949799077,0.9954477328740159
2019-06-17,1.2596044540405271,0,0,0.48458192,-0.006647533597027497,0,0.0,-0.0,-0.0,1.0004720949799077,0.9888524062404502
2019-06-18,1.2541544437408447,1,1,0.64183015,-0.004336150808926199,1,0.0,-0.004336150808926199,-0.004336150808926199,0.9961432890561953,0.9845738759593062
2019-06-19,1.2566603422164917,1,1,0.54171896,0.0019960845552560386,1,0.0,0.0019960845552560386,0.0019960845552560386,0.9981336611048931,0.9865411314175487
2019-06-20,1.2656625509262085,1,1,0.645817,0.007138060680073104,1,0.0,0.007138060680073104,0.007138060680073104,1.0052838887643507,0.9936083148619442
2019-06-21,1.270793318748474,1,1,0.5009313,0.004045625143004484,1,0.0,0.004045625143004484,0.004045625143004484,1.0093591284283032,0.9976362238540356
2019-06-24,1.2750873565673828,0,0,0.46560982,0.00337332533490596,0,0.0,0.0,0.0,1.0093591284283032,1.00100725800376
2019-06-25,1.2739664316177368,0,1,0.6134598,-0.0008794832240053711,1,0.0,-0.0008794832240053711,-0.0008794832240053711,1.0084718042584095,1.000127275934693
2019-06-26,1.2690677642822266,1,1,0.627633,-0.003852620938029596,1,0.0,-0.003852620938029596,-0.003852620938029596,1.0045940192840985,0.9962815774167558
2019-06-27,1.269841194152832,0,1,0.56257004,0.0006092616215800073,1,0.0,0.0006092616215800073,0.0006092616215800073,1.0052062663557002,0.9968887584934446
2019-06-28,1.267748475074768,1,1,0.6425337,-0.001649375845013929,1,0.0,-0.001649375845013929,-0.001649375845013929,1.0035496699713031,0.9952458694981805
2019-07-01,1.2694543600082395,0,1,0.5630548,0.001344697528264954,1,0.0,0.001344697528264954,0.001344697528264954,1.0049000484538277,0.9965850743698538
2019-07-02,1.2644623517990112,0,0,0.36214617,-0.003940156868067467,0,0.0,-0.0,-0.0,1.0049000484538277,0.9926660986042214
2019-07-03,1.25982666015625,0,1,0.54776657,-0.0036728732978627793,1,0.0,-0.0036728732978627793,-0.0036728732978627793,1.001215947658102,0.989026849139178
2019-07-04,1.2582731246948242,1,0,0.4572926,-0.001233895231536324,0,0.0,-0.0,-0.0,1.001215947658102,0.9878072462120188
2019-07-05,1.2583048343658447,0,1,0.51528674,2.5200626833730764e-05,1,0.0,2.5200626833730764e-05,2.5200626833730764e-05,1.0012411792455036,0.987832139887481
2019-07-08,1.2525520324707031,0,1,0.5548716,-0.004582349585538922,1,0.0,-0.004582349585538922,-0.004582349585538922,0.9966636380995536,0.983315903081246
2019-07-09,1.2516427040100098,0,0,0.49895838,-0.0007262442392468503,0,0.0,-0.0,-0.0,0.9966636380995536,0.9826020348240043
2019-07-10,1.2458575963974,1,1,0.69319904,-0.004632726537331897,1,0.0,-0.004632726537331897,-0.004632726537331897,0.9920570467923789,0.9780604364160767
2019-07-11,1.2508130073547363,1,1,0.68797827,0.003969620547557551,1,0.0,0.003969620547557551,0.003969620547557551,0.9960029635441757,0.9819506815111569
2019-07-12,1.2523481845855713,1,1,0.7421158,0.0012265909428877233,1,0.0,0.0012265909428877233,0.0012265909428877233,0.9972254013206351,0.983155872310417
2019-07-15,1.2571974992752075,0,0,0.49885333,0.003864700098160346,0,0.0,0.0,0.0,0.9972254013206351,0.9869628265364693
2019-07-16,1.251799464225769,0,1,0.7205868,-0.00430294931149667,1,0.0,-0.00430294931149667,-0.00430294931149667,0.9929436097392625,0.9827250994226242
2019-07-17,1.2412029504776,1,1,0.64947486,-0.008501056799065656,1,0.0,-0.008501056799065656,-0.008501056799065656,0.9845383172683425,0.9744063068969034
2019-07-18,1.2434717416763306,1,1,0.6977295,0.0018262284688216693,1,0.0,0.0018262284688216693,0.0018262284688216693,0.9863379519438576,0.9761874213006554
2019-07-19,1.2541857957839966,0,1,0.63131833,0.008579334567854946,1,0.0,0.008579334567854946,0.008579334567854946,0.9948364789560796,0.9845984888790296
2019-07-22,1.2512825727462769,0,0,0.4448126,-0.002317510269604015,0,0.0,-0.0,-0.0,0.9948364789560796,0.9823193137955399
2019-07-23,1.2474894523620603,0,1,0.6950631,-0.0030359898859187166,1,0.0,-0.0030359898859187166,-0.0030359898859187166,0.9918207456521239,0.9793415248499225
2019-07-24,1.243904948234558,1,1,0.7542517,-0.0028775103612427144,1,0.0,-0.0028775103612427144,-0.0028775103612427144,0.988970873414887,0.9765275100849785
2019-07-25,1.2485953569412231,0,0,0.34940684,0.0037636218005682293,0,0.0,0.0,0.0,0.988970873414887,0.9802097151779811
2019-07-26,1.2453454732894895,0,1,0.70557475,-0.0026062250169564894,1,0.0,-0.0026062250169564894,-0.0026062250169564894,0.9863967486148194,0.9776583941988359
2019-07-29,1.2376697063446045,0,0,0.47531462,-0.006182637511318585,0,0.0,-0.0,-0.0,0.9863967486148194,0.9716325337877817
2019-07-30,1.2217471599578855,0,1,0.70018613,-0.012948409901975292,1,0.0,-0.012948409901975292,-0.012948409901975292,0.9737068137274939,0.9591325396368594
2019-07-31,1.2161602973937988,0,1,0.753669,-0.004583334225819041,1,0.0,-0.004583334225819041,-0.004583334225819041,0.9692542016615098,0.954746573493194
2019-08-01,1.215376853942871,0,1,0.7907113,-0.0006444018160345509,1,0.0,-0.0006444018160345509,-0.0006444018160345509,0.9686298136937368,0.9541315312558328
2019-08-02,1.2124298810958862,1,1,0.7906029,-0.0024276844213524306,1,0.0,-0.0024276844213524306,-0.0024276844213524306,0.9662811382598786,0.9518180103870247
2019-08-05,1.215214490890503,1,1,0.7628942,0.0022940847909950594,1,0.0,0.0022940847909950594,0.0022940847909950594,0.9685004137527587,0.9540040681506462
2019-08-06,1.2158203125,1,1,0.6884925,0.0004984063750903087,1,0.0,0.0004984063750903087,0.0004984063750903087,0.9689832408453064,0.9544796683713203
2019-08-07,1.2169743776321411,0,1,0.7188718,0.000948756772111127,1,0.0,0.000948756772111127,0.000948756772111127,0.9699030065050767,0.9553856671388026
2019-08-08,1.2143291234970093,1,1,0.693102,-0.0021759975072373205,1,0.0,-0.0021759975072373205,-0.0021759975072373205,0.9677947945445042,0.9533090105278706
2019-08-09,1.2143733501434326,0,1,0.7137994,3.641997890491074e-05,1,0.0,3.641997890491074e-05,3.641997890491074e-05,0.9678300422523622,0.9533437306541732
2019-08-12,1.2021976709365845,1,1,0.7026031,-0.010076908256485481,1,0.0,-0.010076908256485481,-0.010076908256485481,0.9581262817739038,0.9437852143733819
2019-08-13,1.207875370979309,0,1,0.7775665,0.004711650184498611,1,0.0,0.004711650184498611,0.004711650184498611,0.9626512894015806,0.9482424924745748
2019-08-14,1.2064181566238403,0,1,0.7239291,-0.0012071560609889277,1,0.0,-0.0012071560609889277,-0.0012071560609889277,0.961489920180939,0.9470985064262633
2019-08-15,1.2060399055480957,1,1,0.7323003,-0.00031358147507326985,1,0.0,-0.00031358147507326985,-0.00031358147507326985,0.961188462021818,0.9468015604403919
2019-08-16,1.209160566329956,1,1,0.7685469,0.002584185085128329,1,0.0,0.002584185085128329,0.002584185085128329,0.9636755630900409,0.9492514350127658
2019-08-19,1.2161011695861816,0,1,0.67651236,0.005723606735791526,1,0.0,0.005723606735791526,0.005723606735791526,0.9692070780413005,0.9547001552111289
2019-08-20,1.2131506204605105,1,1,0.54095256,-0.00242918464745198,1,0.0,-0.00242918464745198,-0.00242918464745198,0.9668555523884782,0.9523838267849382
2019-08-21,1.21623432636261,0,1,0.7177088,0.0025386734714922484,1,0.0,0.0025386734714922484,0.0025386734714922484,0.9693132011940703,0.9548046899310214
2019-08-22,1.213224172592163,1,1,0.6091933,-0.0024780462906579858,1,0.0,-0.0024780462906579858,-0.0024780462906579858,0.9669141718918431,0.9524415688817809
2019-08-23,1.2251899242401123,1,1,0.5961218,0.009814450885824602,1,0.0,0.009814450885824602,0.009814450885824602,0.976450624517099,0.9618352815441923
2019-08-26,1.2262415885925293,0,0,0.4769093,0.0008580002430647376,0,0.0,0.0,0.0,0.976450624517099,0.9626608905852757
2019-08-27,1.222195029258728,1,0,0.45470682,-0.003305425991946233,0,0.0,-0.0,-0.0,0.976450624517099,0.9594841394064526
2019-08-28,1.2283201217651367,0,1,0.67551476,0.0049990348025617595,1,0.0,0.0049990348025617595,0.0049990348025617595,0.9813441564493431,0.964292642936254
2019-08-29,1.2218515872955322,0,1,0.53529394,-0.005280078513536937,1,0.0,-0.005280078513536937,-0.005280078513536937,0.9761762377691416,0.959214520312442
2019-08-30,1.218650221824646,0,1,0.64209855,-0.0026235320089918134,1,0.0,-0.0026235320089918134,-0.0026235320089918134,0.9736185646985431,0.9567012885284593
2019-09-02,1.21592378616333,0,1,0.594202,-0.002239764979125372,1,0.0,-0.002239764979125372,-0.002239764979125372,0.9714403282138045,0.954560900364934
2019-09-03,1.2066656351089478,1,1,0.5869976,-0.0076432234401202165,1,0.0,-0.0076432234401202165,-0.0076432234401202165,0.9640436957922113,0.9472927893971644
2019-09-04,1.2090436220169067,1,1,0.6996537,0.0019687697673424877,1,0.0,0.0019687697673424877,0.0019687697673424877,0.9659435454445031,0.9491596278863428
2019-09-05,1.2248897552490234,1,1,0.7475743,0.013021192177290485,1,0.0,0.013021192177290485,0.013021192177290485,0.9786035271334044,0.9615996338945156
2019-09-06,1.232392191886902,0,1,0.6801417,0.006106307791461828,1,0.0,0.006106307791461828,0.006106307791461828,0.984597463260685,0.9674894213577429
2019-09-09,1.228305101394653,1,1,0.8108467,-0.0033218992533803377,1,0.0,-0.0033218992533803377,-0.0033218992533803377,0.9813321561958748,0.9642808511952458
2019-09-10,1.2345373630523682,1,1,0.6206518,0.005061042312301316,1,0.0,0.005061042312301316,0.005061042312301316,0.9863113089842156,0.9691734878612902
2019-09-11,1.2354830503463743,0,1,0.80971813,0.0007657324085942624,1,0.0,0.0007657324085942624,0.0007657324085942624,0.9870668487521936,0.9699158996185917
2019-09-12,1.233471393585205,0,1,0.7014942,-0.0016295620287946802,1,0.0,-0.0016295620287946802,-0.0016295620287946802,0.9854596719483827,0.9683366485906749
2019-09-13,1.2329391241073608,1,1,0.841828,-0.0004316146742719091,1,0.0,-0.0004316146742719091,-0.0004316146742719091,0.9850344248711076,0.9679187904668438
