date,USA_SP500_open,USA_SP500_high,USA_SP500_low,USA_SP500_close,USA_SP500_volume,USA_SP500_volume_sqrt,USA_NASDAQ_COMPOSITE_open,USA_NASDAQ_COMPOSITE_high,USA_NASDAQ_COMPOSITE_low,USA_NASDAQ_COMPOSITE_close,USA_NASDAQ_COMPOSITE_volume,USA_NASDAQ_COMPOSITE_volume_sqrt,USA_NASDAQ100_open,USA_NASDAQ100_high,USA_NASDAQ100_low,USA_NASDAQ100_close,USA_NASDAQ100_volume,USA_NASDAQ100_volume_sqrt,USA_RUSSELL2000_open,USA_RUSSELL2000_high,USA_RUSSELL2000_low,USA_RUSSELL2000_close,USA_RUSSELL2000_volume,USA_RUSSELL2000_volume_sqrt,USA_DJI_open,USA_DJI_high,USA_DJI_low,USA_DJI_close,USA_DJI_volume,USA_DJI_volume_sqrt,UK_FTSE100_open,UK_FTSE100_high,UK_FTSE100_low,UK_FTSE100_close,UK_FTSE100_volume,UK_FTSE100_volume_sqrt,UK_FTSE250_open,UK_FTSE250_high,UK_FTSE250_low,UK_FTSE250_close,UK_FTSE250_volume,UK_FTSE250_volume_sqrt,UK_FTSE350_open,UK_FTSE350_high,UK_FTSE350_low,UK_FTSE350_close,UK_FTSE350_volume,UK_FTSE350_volume_sqrt,UK_FTSE_ALL_SHARE_open,UK_FTSE_ALL_SHARE_high,UK_FTSE_ALL_SHARE_low,UK_FTSE_ALL_SHARE_close,UK_FTSE_ALL_SHARE_volume,UK_FTSE_ALL_SHARE_volume_sqrt
2016-06-21,2085.18994140625,2093.659912109375,2083.02001953125,2088.89990234375,3232880000.0,56858.42066044395,4845.080078125,4852.18994140625,4826.58984375,4843.759765625,1698080000.0,41207.76625831592,4408.02978515625,4422.669921875,4398.64013671875,4413.39990234375,1698080000.0,41207.76625831592,1158.1199951171875,1158.8499755859375,1147.77001953125,1153.8699951171875,3232880000.0,56858.42066044395,17827.330078125,17877.83984375,17799.80078125,17829.73046875,85130000.0,9226.592003551474,6226.60009765625,6315.60009765625,6222.0,6261.2001953125,858110900.0,29293.530002374246,16980.30078125,17085.30078125,16868.400390625,17043.5,249754000.0,15803.607183171822,3471.199951171875,3515.800048828125,3467.10009765625,3489.39990234375,0.0,0.0,3419.35009765625,3462.169921875,3415.39990234375,3437.090087890625,0.0,0.0
2016-06-22,2089.75,2099.7099609375,2084.360107421875,2085.449951171875,3168160000.0,56286.410438044455,4846.68017578125,4875.93017578125,4830.0,4833.31982421875,1682220000.0,41014.87535029212,4415.4599609375,4442.02001953125,4400.8798828125,4404.72998046875,1682220000.0,41014.87535029212,1154.1500244140625,1161.280029296875,1148.699951171875,1148.969970703125,3168160000.0,56286.410438044455,17832.669921875,17920.16015625,17770.359375,17780.830078125,89440000.0,9457.27233402951,6261.2001953125,6380.60009765625,6261.2001953125,6338.10009765625,887921000.0,29798.00328881115,17043.5,17389.400390625,17043.5,17333.5,272022000.0,16493.089461953452,3489.39990234375,3554.5,3489.39990234375,3535.199951171875,0.0,0.0,3437.090087890625,3499.909912109375,3437.090087890625,3481.739990234375,0.0,0.0
2016-06-23,2092.800048828125,2113.320068359375,2092.800048828125,2113.320068359375,3297940000.0,57427.6936677767,4872.18994140625,4910.0400390625,4859.39990234375,4910.0400390625,1738570000.0,41696.16289300491,4437.60986328125,4467.47998046875,4420.16015625,4467.47998046875,1738570000.0,41696.16289300491,1151.510009765625,1172.219970703125,1151.510009765625,1172.219970703125,3297940000.0,57427.6936677767,17844.109375,18011.0703125,17844.109375,18011.0703125,98070000.0,9903.029839397637,6338.10009765625,6338.60009765625,5788.7001953125,6138.7001953125,3761301300.0,61329.44888061526,17333.5,17333.5,15209.7998046875,16088.099609375,639497700.0,25288.291757253988,3535.199951171875,3535.300048828125,3211.0,3399.0,0.0,0.0,3481.739990234375,3481.780029296875,3168.510009765625,3348.580078125,0.0,0.0
2016-06-24,2103.81005859375,2103.81005859375,2032.5699462890625,2037.4100341796875,7597450000.0,87163.35239078406,4715.7900390625,4798.22021484375,4698.419921875,4707.97998046875,4411040000.0,66415.66080375922,4294.7998046875,4373.14990234375,4274.5400390625,4285.7001953125,4411040000.0,66415.66080375922,1162.9200439453125,1162.9200439453125,1123.489990234375,1127.5400390625,7597450000.0,87163.35239078406,17946.630859375,17946.630859375,17356.33984375,17400.75,239000000.0,15459.624833740307,6338.10009765625,6338.60009765625,5788.7001953125,6138.7001953125,3761301300.0,61329.44888061526,17333.5,17333.5,15209.7998046875,16088.099609375,639497700.0,25288.291757253988,3535.199951171875,3535.300048828125,3211.0,3399.0,0.0,0.0,3481.739990234375,3481.780029296875,3168.510009765625,3348.580078125,0.0,0.0
2016-06-27,2031.449951171875,2031.449951171875,1991.6800537109373,2000.5400390625,5431220000.0,73696.81132857785,4664.43017578125,4665.0400390625,4574.25,4594.43994140625,2659650000.0,51571.794616825195,4247.7099609375,4249.0,4179.740234375,4201.0498046875,2659650000.0,51571.794616825195,1123.81005859375,1123.81005859375,1085.8800048828125,1089.6500244140625,5431220000.0,73696.81132857785,17355.2109375,17355.2109375,17063.080078125,17140.240234375,138740000.0,11778.794505381271,5982.2001953125,6170.2998046875,5982.2001953125,6140.39990234375,1545515100.0,39313.039821412945,14967.900390625,15560.2001953125,14967.900390625,15503.099609375,430292500.0,20743.492955623457,3287.10009765625,3393.199951171875,3287.10009765625,3379.0,0.0,0.0,3237.5400390625,3340.2099609375,3237.5400390625,3326.280029296875,0.0,0.0
2016-06-28,2006.6700439453125,2036.0899658203125,2006.6700439453125,2036.0899658203125,4385810000.0,66225.44828085348,4643.93017578125,4692.97998046875,4643.93017578125,4691.8701171875,2074090000.0,45542.178252692305,4245.31982421875,4291.43017578125,4245.2900390625,4290.47021484375,2074090000.0,45542.178252692305,1092.1700439453125,1110.5,1092.1700439453125,1107.300048828125,4385810000.0,66225.44828085348,17190.509765625,17409.720703125,17190.509765625,17409.720703125,112190000.0,10591.97809665409,6140.39990234375,6360.10009765625,6140.39990234375,6360.10009765625,1458617500.0,38191.851225097744,15503.099609375,16002.900390625,15503.099609375,16002.900390625,426723900.0,20657.296531734253,3379.0,3497.89990234375,3379.0,3497.89990234375,0.0,0.0,3326.280029296875,3441.6201171875,3326.280029296875,3441.6201171875,0.0,0.0
2016-06-29,2042.68994140625,2073.1298828125,2042.68994140625,2070.77001953125,4241740000.0,65128.64193271651,4732.93017578125,4787.58984375,4732.33984375,4779.25,2116550000.0,46005.9778724461,4323.330078125,4373.9599609375,4322.35986328125,4364.740234375,2116550000.0,46005.9778724461,1110.7900390625,1132.6199951171875,1110.7900390625,1131.6199951171875,4241740000.0,65128.64193271651,17456.01953125,17704.509765625,17456.01953125,17694.6796875,106380000.0,10314.068062602651,6360.10009765625,6504.2998046875,6310.0,6504.2998046875,1515147700.0,38924.898201536766,16002.900390625,16271.099609375,15885.599609375,16271.099609375,381842600.0,19540.793228525807,3497.89990234375,3573.89990234375,3472.199951171875,3573.89990234375,0.0,0.0,3441.6201171875,3515.449951171875,3417.360107421875,3515.449951171875,0.0,0.0
2016-06-30,2073.169921875,2098.93994140625,2070.0,2098.860107421875,4622820000.0,67991.32297580331,4793.75,4843.10986328125,4774.52001953125,4842.669921875,2171180000.0,46595.922568396476,4378.75,4417.9599609375,4359.56982421875,4417.7001953125,2171180000.0,46595.922568396476,1132.1500244140625,1152.030029296875,1128.9100341796875,1151.9200439453125,4622820000.0,67991.32297580331,17712.759765625,17930.609375,17711.80078125,17929.990234375,133030000.0,11533.863186287585,6504.2998046875,6587.39990234375,6498.60009765625,6577.7998046875,1066211600.0,32652.895736825547,16271.099609375,16478.0,16103.900390625,16465.5,299499900.0,17306.065410716557,3573.89990234375,3617.800048828125,3568.5,3614.699951171875,0.0,0.0,3515.449951171875,3557.969970703125,3510.14990234375,3555.449951171875,0.0,0.0
2016-07-01,2099.340087890625,2108.7099609375,2097.89990234375,2102.949951171875,3458890000.0,58812.32863949531,4837.18017578125,4880.169921875,4837.169921875,4862.56982421875,1745130000.0,41774.753141101864,4411.77001953125,4453.85986328125,4411.759765625,4437.4501953125,1745130000.0,41774.753141101864,1151.75,1161.050048828125,1151.25,1156.77001953125,3458890000.0,58812.32863949531,17924.240234375,18002.380859375,17916.91015625,17949.369140625,82160000.0,9064.215354899728,6504.2998046875,6587.39990234375,6498.60009765625,6577.7998046875,1066211600.0,32652.895736825547,16271.099609375,16478.0,16103.900390625,16465.5,299499900.0,17306.065410716557,3573.89990234375,3617.800048828125,3568.5,3614.699951171875,0.0,0.0,3515.449951171875,3557.969970703125,3510.14990234375,3555.449951171875,0.0,0.0
2016-07-04,2099.340087890625,2108.7099609375,2097.89990234375,2102.949951171875,3458890000.0,58812.32863949531,4837.18017578125,4880.169921875,4837.169921875,4862.56982421875,1745130000.0,41774.753141101864,4411.77001953125,4453.85986328125,4411.759765625,4437.4501953125,1745130000.0,41774.753141101864,1151.75,1161.050048828125,1151.25,1156.77001953125,3458890000.0,58812.32863949531,17924.240234375,18002.380859375,17916.91015625,17949.369140625,82160000.0,9064.215354899728,6522.2998046875,6561.60009765625,6472.2998046875,6545.39990234375,1142087300.0,33794.782141626536,16116.7001953125,16140.7998046875,15646.7998046875,15734.7001953125,361527100.0,19013.86599300626,3576.800048828125,3587.800048828125,3539.39990234375,3574.0,0.0,0.0,3518.9599609375,3529.409912109375,3482.5,3514.4599609375,0.0,0.0
2016-07-05,2095.050048828125,2095.050048828125,2080.860107421875,2088.550048828125,3658380000.0,60484.543480132175,4837.06005859375,4839.1298828125,4797.2900390625,4822.89990234375,1690340000.0,41113.74466039307,4414.35009765625,4418.0400390625,4386.56005859375,4410.75,1690340000.0,41113.74466039307,1155.4599609375,1155.4599609375,1133.6300048828125,1139.449951171875,3658380000.0,60484.543480132175,17904.44921875,17904.44921875,17785.279296875,17840.619140625,103650000.0,10180.864403379508,6545.39990234375,6580.2998046875,6432.5,6463.60009765625,1566032200.0,39573.12471867745,15734.7001953125,15736.400390625,15496.0,15669.7001953125,391743600.0,19792.51373625897,3574.0,3589.199951171875,3515.800048828125,3534.0,0.0,0.0,3514.4599609375,3529.080078125,3458.280029296875,3475.7900390625,0.0,0.0
2016-07-06,2084.429931640625,2100.719970703125,2074.02001953125,2099.72998046875,3909380000.0,62525.03498599581,4799.31982421875,4861.0498046875,4786.009765625,4859.16015625,1876090000.0,43313.85459642215,4388.43017578125,4447.22998046875,4375.72021484375,4444.7001953125,1876090000.0,43313.85459642215,1138.9200439453125,1147.9100341796875,1131.7099609375,1147.3299560546875,3909380000.0,62525.03498599581,17807.470703125,17926.91015625,17713.44921875,17918.619140625,93000000.0,9643.650760992956,6463.60009765625,6579.2998046875,6463.60009765625,6533.7998046875,1017465800.0,31897.7397318368,15669.7001953125,15994.7001953125,15669.7001953125,15898.7998046875,322634300.0,17962.0238280657,3534.0,3598.39990234375,3534.0,3574.39990234375,0.0,0.0,3475.7900390625,3537.719970703125,3475.7900390625,3515.1201171875,0.0,0.0
2016-07-07,2100.419921875,2109.080078125,2089.389892578125,2097.89990234375,3604550000.0,60037.904693618344,4867.47021484375,4889.009765625,4853.68017578125,4876.81005859375,1672770000.0,40899.51099952174,4451.14990234375,4468.31005859375,4438.7998046875,4459.580078125,1672770000.0,40899.51099952174,1147.6300048828125,1156.8900146484375,1143.4200439453125,1149.760009765625,3604550000.0,60037.904693618344,17924.240234375,17984.94921875,17816.650390625,17895.880859375,81570000.0,9031.611151948471,6533.7998046875,6605.7998046875,6515.2001953125,6590.60009765625,909700100.0,30161.235054287812,15898.7998046875,16204.900390625,15826.400390625,16177.7998046875,277578200.0,16660.678257502004,3574.39990234375,3618.39990234375,3565.300048828125,3610.5,0.0,0.0,3515.1201171875,3557.739990234375,3506.570068359375,3550.169921875,0.0,0.0
2016-07-08,2106.969970703125,2131.7099609375,2106.969970703125,2129.89990234375,3607500000.0,60062.467481781,4906.66015625,4959.0,4901.27001953125,4956.759765625,1947260000.0,44127.76903492856,4484.919921875,4529.72021484375,4476.5,4528.35986328125,1947260000.0,44127.76903492856,1152.239990234375,1178.1199951171875,1152.239990234375,1177.3599853515625,3607500000.0,60062.467481781,17971.220703125,18166.76953125,17971.220703125,18146.740234375,93460000.0,9667.471230885561,6533.7998046875,6605.7998046875,6515.2001953125,6590.60009765625,909700100.0,30161.235054287812,15898.7998046875,16204.900390625,15826.400390625,16177.7998046875,277578200.0,16660.678257502004,3574.39990234375,3618.39990234375,3565.300048828125,3610.5,0.0,0.0,3515.1201171875,3557.739990234375,3506.570068359375,3550.169921875,0.0,0.0
2016-07-11,2131.719970703125,2143.159912109375,2131.719970703125,2137.159912109375,3253340000.0,57038.05747042934,4976.5400390625,5002.5,4976.5400390625,4988.64013671875,1718450000.0,41454.19158541148,4544.330078125,4569.97021484375,4544.330078125,4554.7099609375,1718450000.0,41454.19158541148,1179.18994140625,1192.0400390625,1179.18994140625,1190.030029296875,3253340000.0,57038.05747042934,18161.529296875,18283.900390625,18161.529296875,18226.9296875,80880000.0,8993.330862366845,6682.89990234375,6703.10009765625,6663.7001953125,6680.7001953125,1130427300.0,33621.82773140092,16706.400390625,16935.80078125,16705.599609375,16807.099609375,301877900.0,17374.63380909077,3671.60009765625,3686.89990234375,3664.0,3674.199951171875,0.0,0.0,3611.02001953125,3625.52001953125,3603.580078125,3613.659912109375,0.0,0.0
2016-07-12,2139.5,2155.39990234375,2139.5,2152.139892578125,4097820000.0,64014.21717087541,5017.990234375,5032.10009765625,5009.68017578125,5022.81982421875,1866280000.0,43200.46296048226,4579.85009765625,4588.240234375,4570.56005859375,4577.60986328125,1866280000.0,43200.46296048226,1191.97998046875,1211.77001953125,1191.97998046875,1205.8900146484375,4097820000.0,64014.21717087541,18259.119140625,18371.94921875,18259.119140625,18347.669921875,90170000.0,9495.788540189804,6680.7001953125,6717.2001953125,6654.60009765625,6670.39990234375,1028320400.0,32067.435195225702,16807.099609375,16867.80078125,16725.80078125,16751.0,282034000.0,16793.86792850295,3674.199951171875,3693.0,3660.5,3667.5,0.0,0.0,3613.659912109375,3632.050048828125,3600.989990234375,3607.610107421875,0.0,0.0
2016-07-13,2153.81005859375,2156.449951171875,2146.2099609375,2152.429931640625,3502320000.0,59180.402161526414,5036.31982421875,5036.3798828125,5002.81982421875,5005.72998046875,1650820000.0,40630.28427171043,4589.1298828125,4589.9501953125,4565.7001953125,4565.77001953125,1650820000.0,40630.28427171043,1206.8599853515625,1210.3800048828125,1197.8699951171875,1201.1600341796875,3502320000.0,59180.402161526414,18356.779296875,18390.16015625,18315.759765625,18372.119140625,80920000.0,8995.554457619608,6670.39990234375,6743.39990234375,6648.39990234375,6654.5,896411400.0,29940.130260237678,16751.0,16907.400390625,16695.099609375,16788.0,342471100.0,18505.97471088729,3667.5,3706.39990234375,3657.199951171875,3661.39990234375,0.0,0.0,3607.610107421875,3645.169921875,3598.14990234375,3602.280029296875,0.0,0.0
2016-07-14,2157.8798828125,2168.989990234375,2157.8798828125,2163.75,3465610000.0,58869.43179613678,5041.9501953125,5045.18017578125,5025.14990234375,5034.06005859375,1641170000.0,40511.35643248693,4597.18994140625,4604.759765625,4585.7001953125,4596.490234375,1641170000.0,40511.35643248693,1203.3599853515625,1209.9100341796875,1201.9000244140625,1202.1700439453125,3465610000.0,58869.43179613678,18414.30078125,18537.5703125,18414.30078125,18506.41015625,87050000.0,9330.058949438637,6654.5,6669.2001953125,6616.5,6669.2001953125,814067900.0,28531.875157444523,16788.0,16788.0,16565.5,16727.30078125,206379500.0,14365.914520141068,3661.39990234375,3666.10009765625,3639.300048828125,3666.10009765625,0.0,0.0,3602.280029296875,3606.719970703125,3581.179931640625,3606.719970703125,0.0,0.0
2016-07-15,2165.1298828125,2169.050048828125,2155.7900390625,2161.739990234375,3122600000.0,55880.22906180682,5041.18994140625,5044.81005859375,5018.52001953125,5029.58984375,1610300000.0,40128.543457244996,4602.0,4607.18017578125,4579.830078125,4589.830078125,1610300000.0,40128.543457244996,1203.52001953125,1208.239990234375,1201.6700439453125,1205.31005859375,3122600000.0,55880.22906180682,18508.880859375,18557.4296875,18471.619140625,18516.55078125,123690000.0,11121.60060422959,6654.5,6669.2001953125,6616.5,6669.2001953125,814067900.0,28531.875157444523,16788.0,16788.0,16565.5,16727.30078125,206379500.0,14365.914520141068,3661.39990234375,3666.10009765625,3639.300048828125,3666.10009765625,0.0,0.0,3602.280029296875,3606.719970703125,3581.179931640625,3606.719970703125,0.0,0.0
2016-07-18,2162.0400390625,2168.35009765625,2159.6298828125,2166.889892578125,3009310000.0,54857.17819939338,5034.990234375,5063.52978515625,5030.1298828125,5055.77978515625,1585570000.0,39819.21646642485,4595.06005859375,4627.56982421875,4591.830078125,4619.68017578125,1585570000.0,39819.21646642485,1205.2900390625,1210.6400146484375,1202.489990234375,1207.9100341796875,3009310000.0,54857.17819939338,18521.55078125,18556.130859375,18489.83984375,18533.05078125,75540000.0,8691.375035056306,6695.39990234375,6711.7001953125,6660.89990234375,6697.39990234375,615693000.0,24813.161829964356,16867.69921875,16948.80078125,16755.5,16906.30078125,203570600.0,14267.816931822472,3683.10009765625,3692.89990234375,3663.39990234375,3685.39990234375,0.0,0.0,3623.22998046875,3632.8798828125,3604.580078125,3625.9599609375,0.0,0.0
2016-07-19,2163.7900390625,2164.6298828125,2159.010009765625,2163.780029296875,2968340000.0,54482.47424631154,5038.22021484375,5052.240234375,5028.240234375,5036.3701171875,1694740000.0,41167.2199692911,4601.68017578125,4617.47021484375,4595.3798828125,4603.27978515625,1694740000.0,41167.2199692911,1207.239990234375,1207.239990234375,1198.780029296875,1200.449951171875,2968340000.0,54482.47424631154,18503.119140625,18562.529296875,18495.109375,18559.009765625,85840000.0,9264.987857520375,6697.39990234375,6736.60009765625,6694.39990234375,6729.0,744699200.0,27289.177341942723,16906.30078125,17087.0,16887.80078125,17018.900390625,237626900.0,15415.151637269093,3685.39990234375,3707.300048828125,3684.89990234375,3703.89990234375,0.0,0.0,3625.9599609375,3647.409912109375,3625.510009765625,3644.050048828125,0.0,0.0
2016-07-20,2166.10009765625,2175.6298828125,2164.889892578125,2173.02001953125,3211860000.0,56673.27412458186,5061.60009765625,5098.25,5053.919921875,5089.93017578125,1877330000.0,43328.16635861711,4630.85009765625,4665.669921875,4623.93017578125,4657.2001953125,1877330000.0,43328.16635861711,1201.4300537109375,1212.0799560546875,1198.4000244140625,1209.739990234375,3211860000.0,56673.27412458186,18582.69921875,18622.009765625,18555.650390625,18595.029296875,93230000.0,9655.568341635826,6729.0,6732.10009765625,6694.5,6699.89990234375,785375100.0,28024.54459933292,17018.900390625,17092.19921875,16877.0,17047.400390625,248080000.0,15750.555545757743,3703.89990234375,3706.5,3684.60009765625,3691.5,0.0,0.0,3644.050048828125,3646.89990234375,3625.719970703125,3633.1201171875,0.0,0.0
2016-07-21,2172.909912109375,2174.56005859375,2159.75,2165.169921875,3438900000.0,58642.13502252455,5093.97021484375,5102.77978515625,5061.10986328125,5073.89990234375,1880310000.0,43362.54143843509,4662.9501953125,4669.52978515625,4634.06982421875,4647.02001953125,1880310000.0,43362.54143843509,1209.5699462890625,1213.52001953125,1201.4100341796875,1203.8599853515625,3438900000.0,58642.13502252455,18589.9609375,18590.439453125,18469.669921875,18517.23046875,86800000.0,9316.651759081693,6699.89990234375,6735.89990234375,6663.7001953125,6730.5,694731500.0,26357.759768235235,17047.400390625,17086.19921875,16950.5,16983.5,229129100.0,15137.01093347032,3691.5,3706.300048828125,3671.699951171875,3703.39990234375,0.0,0.0,3633.1201171875,3646.830078125,3613.9599609375,3643.800048828125,0.0,0.0
2016-07-22,2166.469970703125,2175.110107421875,2163.239990234375,2175.030029296875,3023280000.0,54984.3614130418,5078.1201171875,5103.52001953125,5064.10986328125,5100.16015625,1639000000.0,40484.56495999432,4650.97998046875,4670.5400390625,4635.22021484375,4666.06982421875,1639000000.0,40484.56495999432,1204.1099853515625,1214.1600341796875,1202.22998046875,1212.8900146484375,3023280000.0,54984.3614130418,18524.150390625,18571.30078125,18491.58984375,18570.849609375,87710000.0,9365.361712181757,6699.89990234375,6735.89990234375,6663.7001953125,6730.5,694731500.0,26357.759768235235,17047.400390625,17086.19921875,16950.5,16983.5,229129100.0,15137.01093347032,3691.5,3706.300048828125,3671.699951171875,3703.39990234375,0.0,0.0,3633.1201171875,3646.830078125,3613.9599609375,3643.800048828125,0.0,0.0
2016-07-25,2173.7099609375,2173.7099609375,2161.949951171875,2168.47998046875,3057240000.0,55292.314113265325,5096.990234375,5100.72021484375,5082.66015625,5097.6298828125,1770620000.0,42078.7357224525,4662.89990234375,4667.08984375,4650.5,4665.93017578125,1770620000.0,42078.7357224525,1212.8399658203125,1212.8399658203125,1207.199951171875,1209.8199462890625,3057240000.0,55292.314113265325,18554.490234375,18555.689453125,18452.619140625,18493.060546875,76810000.0,8764.131445842195,6710.10009765625,6744.7998046875,6708.60009765625,6724.0,715629500.0,26751.25230713508,17091.0,17131.30078125,17007.30078125,17069.099609375,206593400.0,14373.357297444463,3697.800048828125,3714.800048828125,3695.699951171875,3703.39990234375,0.0,0.0,3639.010009765625,3655.550048828125,3637.199951171875,3644.5,0.0,0.0
2016-07-26,2168.969970703125,2173.5400390625,2160.179931640625,2169.179931640625,3442350000.0,58671.54335791756,5095.60986328125,5122.2998046875,5084.18017578125,5110.0498046875,2038060000.0,45144.87789328929,4664.10009765625,4687.89990234375,4648.919921875,4672.10986328125,2038060000.0,45144.87789328929,1209.510009765625,1217.1300048828125,1208.760009765625,1216.8599853515625,3442350000.0,58671.54335791756,18497.369140625,18522.470703125,18387.220703125,18473.75,85370000.0,9239.588735436226,6724.0,6780.10009765625,6723.7001953125,6750.39990234375,762916700.0,27620.94676147072,17069.099609375,17362.099609375,17068.0,17265.900390625,249944700.0,15809.63946457983,3703.39990234375,3738.699951171875,3703.199951171875,3722.5,0.0,0.0,3644.5,3679.340087890625,3644.320068359375,3663.949951171875,0.0,0.0
2016-07-27,2169.81005859375,2174.97998046875,2159.070068359375,2166.580078125,3995500000.0,63209.967568414395,5143.83984375,5151.06005859375,5120.66015625,5139.81005859375,2122250000.0,46067.88469204984,4711.10986328125,4716.06982421875,4685.10986328125,4702.8798828125,2122250000.0,46067.88469204984,1217.4599609375,1222.260009765625,1212.8299560546875,1218.9300537109375,3995500000.0,63209.967568414395,18473.26953125,18542.390625,18430.939453125,18472.169921875,111370000.0,10553.198567259124,6750.39990234375,6762.7001953125,6718.89990234375,6721.10009765625,1204906600.0,34711.76457629315,17265.900390625,17390.69921875,17237.400390625,17252.30078125,0.0,0.0,3722.5,3731.39990234375,3707.10009765625,3708.5,0.0,0.0,3663.949951171875,3672.7099609375,3649.429931640625,3651.1298828125,0.0,0.0
2016-07-28,2166.050048828125,2172.85009765625,2159.739990234375,2170.06005859375,3664240000.0,60532.96622502486,5144.81982421875,5160.16015625,5130.75,5154.97998046875,1950910000.0,44169.10685082957,4710.22998046875,4725.77978515625,4696.080078125,4721.41015625,1950910000.0,44169.10685082957,1218.72998046875,1219.489990234375,1214.260009765625,1217.3299560546875,3664240000.0,60532.96622502486,18461.009765625,18483.259765625,18368.8203125,18456.349609375,85750000.0,9260.129588726068,6721.10009765625,6740.5,6691.10009765625,6724.39990234375,896711900.0,29945.148187978633,17252.30078125,17297.0,17179.80078125,17282.900390625,278095800.0,16676.20460416578,3708.5,3719.0,3693.10009765625,3711.10009765625,0.0,0.0,3651.1298828125,3661.330078125,3636.56005859375,3653.830078125,0.0,0.0
2016-07-29,2168.830078125,2177.090087890625,2163.489990234375,2173.60009765625,4038840000.0,63551.86857992454,5162.14990234375,5175.81005859375,5140.0498046875,5162.1298828125,2072640000.0,45526.256160593744,4734.7001953125,4743.25,4715.77001953125,4730.22998046875,2072640000.0,45526.256160593744,1217.0899658203125,1224.77001953125,1210.25,1219.93994140625,4038840000.0,63551.86857992454,18442.51953125,18466.55078125,18371.119140625,18432.240234375,111550000.0,10561.723344227494,6721.10009765625,6740.5,6691.10009765625,6724.39990234375,896711900.0,29945.148187978633,17252.30078125,17297.0,17179.80078125,17282.900390625,278095800.0,16676.20460416578,3708.5,3719.0,3693.10009765625,3711.10009765625,0.0,0.0,3651.1298828125,3661.330078125,3636.56005859375,3653.830078125,0.0,0.0
2016-08-01,2173.14990234375,2178.2900390625,2166.2099609375,2170.840087890625,3505990000.0,59211.40092921295,5167.419921875,5199.1298828125,5158.93017578125,5184.2001953125,1866590000.0,43204.05073601317,4734.43994140625,4767.240234375,4728.72998046875,4756.0400390625,1866590000.0,43204.05073601317,1220.300048828125,1224.4599609375,1214.6400146484375,1219.1199951171875,3505990000.0,59211.40092921295,18434.5,18467.029296875,18355.75,18404.509765625,83470000.0,9136.191766814005,6694.0,6694.10009765625,6630.7998046875,6645.39990234375,797367100.0,28237.68935306145,17139.19921875,17168.19921875,16906.400390625,17063.0,262452100.0,16200.373452485594,3692.0,3692.10009765625,3655.5,3666.89990234375,0.0,0.0,3635.5,3635.590087890625,3600.3798828125,3610.929931640625,0.0,0.0
2016-08-02,2169.93994140625,2170.199951171875,2147.580078125,2157.030029296875,3848750000.0,62038.29462517486,5177.52978515625,5181.02001953125,5109.7998046875,5137.72998046875,2142010000.0,46281.853895452376,4748.419921875,4752.2900390625,4689.5498046875,4719.2099609375,2142010000.0,46281.853895452376,1219.0,1219.050048828125,1199.5999755859375,1202.3499755859375,3848750000.0,62038.29462517486,18401.150390625,18403.650390625,18247.7890625,18313.76953125,89680000.0,9469.952481401371,6645.39990234375,6673.60009765625,6621.39990234375,6634.39990234375,773167000.0,27805.88067297995,17063.0,17081.69921875,16932.5,16997.099609375,229858300.0,15161.078457682355,3666.89990234375,3680.60009765625,3654.0,3659.5,0.0,0.0,3610.929931640625,3623.85009765625,3598.64990234375,3603.9599609375,0.0,0.0
2016-08-03,2156.81005859375,2163.7900390625,2152.56005859375,2163.7900390625,3786530000.0,61534.786909519724,5133.240234375,5159.740234375,5128.43994140625,5159.740234375,1909470000.0,43697.48276502892,4716.580078125,4734.330078125,4712.10009765625,4734.330078125,1909470000.0,43697.48276502892,1201.8699951171875,1212.739990234375,1198.72998046875,1212.72998046875,3786530000.0,61534.786909519724,18313.080078125,18355.0,18283.23046875,18355.0,78550000.0,8862.843787408192,6634.39990234375,6749.7001953125,6615.7998046875,6740.2001953125,975076700.0,31226.21815077836,16997.099609375,17293.5,16964.5,17244.30078125,300980900.0,17348.80111131602,3659.5,3721.300048828125,3650.199951171875,3717.0,0.0,0.0,3603.9599609375,3663.2099609375,3595.10009765625,3659.1201171875,0.0,0.0
2016-08-04,2163.510009765625,2168.18994140625,2159.070068359375,2164.25,3709200000.0,60903.201886271956,5158.02001953125,5174.0,5145.39013671875,5166.25,1930000000.0,43931.765272977595,4731.5400390625,4749.08984375,4719.009765625,4743.81005859375,1930000000.0,43931.765272977595,1212.780029296875,1219.0899658203125,1211.97998046875,1213.760009765625,3709200000.0,60903.201886271956,18351.4296875,18397.869140625,18325.169921875,18352.05078125,64500000.0,8031.189202104505,6740.2001953125,6802.39990234375,6738.60009765625,6793.5,854685300.0,29235.001282709054,17244.30078125,17483.80078125,17242.599609375,17465.400390625,254456000.0,15951.67702782375,3717.0,3754.0,3716.89990234375,3749.39990234375,0.0,0.0,3659.1201171875,3695.1201171875,3659.050048828125,3690.81005859375,0.0,0.0
