date,USA_central_bank_rate_value,USA_central_bank_rate_days_since_update,UK_central_bank_rate_value,UK_central_bank_rate_days_since_update,UK_central_bank_rate_value_sqrt,USA_central_bank_rate_value_sqrt
2017-04-20,0.91,0.0,0.21,17.0,0.458257569495584,0.9539392014169457
2017-04-21,0.91,0.0,0.21,18.0,0.458257569495584,0.9539392014169457
2017-04-24,0.91,0.0,0.21,21.0,0.458257569495584,0.9539392014169457
2017-04-25,0.91,0.0,0.21,22.0,0.458257569495584,0.9539392014169457
2017-04-26,0.91,0.0,0.21,23.0,0.458257569495584,0.9539392014169457
2017-04-27,0.91,0.0,0.21,24.0,0.458257569495584,0.9539392014169457
2017-04-28,0.91,0.0,0.21,25.0,0.458257569495584,0.9539392014169457
2017-05-01,0.83,0.0,0.21,0.0,0.458257569495584,0.9110433579144299
2017-05-02,0.91,0.0,0.21,1.0,0.458257569495584,0.9539392014169457
2017-05-03,0.91,0.0,0.21,2.0,0.458257569495584,0.9539392014169457
2017-05-04,0.91,0.0,0.21,3.0,0.458257569495584,0.9539392014169457
2017-05-05,0.91,1.0,0.21,4.0,0.458257569495584,0.9539392014169457
2017-05-08,0.91,0.0,0.21,7.0,0.458257569495584,0.9539392014169457
2017-05-09,0.91,0.0,0.21,8.0,0.458257569495584,0.9539392014169457
2017-05-10,0.91,0.0,0.21,9.0,0.458257569495584,0.9539392014169457
2017-05-11,0.91,0.0,0.21,10.0,0.458257569495584,0.9539392014169457
2017-05-12,0.91,0.0,0.21,11.0,0.458257569495584,0.9539392014169457
2017-05-15,0.91,0.0,0.21,14.0,0.458257569495584,0.9539392014169457
2017-05-16,0.91,0.0,0.21,15.0,0.458257569495584,0.9539392014169457
2017-05-17,0.91,0.0,0.21,16.0,0.458257569495584,0.9539392014169457
2017-05-18,0.91,0.0,0.21,17.0,0.458257569495584,0.9539392014169457
2017-05-19,0.91,0.0,0.21,18.0,0.458257569495584,0.9539392014169457
2017-05-22,0.91,0.0,0.21,21.0,0.458257569495584,0.9539392014169457
2017-05-23,0.91,0.0,0.21,22.0,0.458257569495584,0.9539392014169457
2017-05-24,0.91,0.0,0.21,23.0,0.458257569495584,0.9539392014169457
2017-05-25,0.91,0.0,0.21,24.0,0.458257569495584,0.9539392014169457
2017-05-26,0.91,0.0,0.21,25.0,0.458257569495584,0.9539392014169457
2017-05-29,0.91,3.0,0.21,28.0,0.458257569495584,0.9539392014169457
2017-05-30,0.91,0.0,0.21,29.0,0.458257569495584,0.9539392014169457
2017-05-31,0.91,0.0,0.21,30.0,0.458257569495584,0.9539392014169457
2017-06-01,0.82,0.0,0.21,31.0,0.458257569495584,0.9055385138137416
2017-06-02,0.82,1.0,0.21,32.0,0.458257569495584,0.9055385138137416
2017-06-05,0.82,4.0,0.21,35.0,0.458257569495584,0.9055385138137416
2017-06-06,0.82,5.0,0.21,36.0,0.458257569495584,0.9055385138137416
2017-06-07,0.82,6.0,0.21,37.0,0.458257569495584,0.9055385138137416
2017-06-08,0.82,7.0,0.21,38.0,0.458257569495584,0.9055385138137416
2017-06-09,0.91,0.0,0.21,39.0,0.458257569495584,0.9539392014169457
2017-06-12,0.91,0.0,0.21,42.0,0.458257569495584,0.9539392014169457
2017-06-13,0.91,0.0,0.21,43.0,0.458257569495584,0.9539392014169457
2017-06-14,0.91,0.0,0.21,44.0,0.458257569495584,0.9539392014169457
2017-06-15,0.91,0.0,0.21,45.0,0.458257569495584,0.9539392014169457
2017-06-16,1.16,0.0,0.21,46.0,0.458257569495584,1.0770329614269007
2017-06-19,1.16,0.0,0.21,49.0,0.458257569495584,1.0770329614269007
2017-06-20,1.16,0.0,0.21,50.0,0.458257569495584,1.0770329614269007
2017-06-21,1.16,0.0,0.21,51.0,0.458257569495584,1.0770329614269007
2017-06-22,1.16,0.0,0.21,52.0,0.458257569495584,1.0770329614269007
2017-06-23,1.16,0.0,0.21,53.0,0.458257569495584,1.0770329614269007
2017-06-26,1.16,0.0,0.21,56.0,0.458257569495584,1.0770329614269007
2017-06-27,1.16,0.0,0.21,57.0,0.458257569495584,1.0770329614269007
2017-06-28,1.16,0.0,0.21,58.0,0.458257569495584,1.0770329614269007
2017-06-29,1.16,0.0,0.21,59.0,0.458257569495584,1.0770329614269007
2017-06-30,1.16,0.0,0.21,60.0,0.458257569495584,1.0770329614269007
2017-07-03,1.06,0.0,0.21,0.0,0.458257569495584,1.0295630140987
2017-07-04,1.06,1.0,0.21,1.0,0.458257569495584,1.0295630140987
2017-07-05,1.16,0.0,0.21,2.0,0.458257569495584,1.0770329614269007
2017-07-06,1.16,0.0,0.21,3.0,0.458257569495584,1.0770329614269007
2017-07-07,1.16,0.0,0.21,4.0,0.458257569495584,1.0770329614269007
2017-07-10,1.16,0.0,0.21,7.0,0.458257569495584,1.0770329614269007
2017-07-11,1.16,0.0,0.21,8.0,0.458257569495584,1.0770329614269007
2017-07-12,1.16,0.0,0.21,9.0,0.458257569495584,1.0770329614269007
2017-07-13,1.16,0.0,0.21,10.0,0.458257569495584,1.0770329614269007
2017-07-14,1.16,0.0,0.21,11.0,0.458257569495584,1.0770329614269007
2017-07-17,1.16,0.0,0.21,14.0,0.458257569495584,1.0770329614269007
2017-07-18,1.16,0.0,0.21,15.0,0.458257569495584,1.0770329614269007
2017-07-19,1.16,0.0,0.21,16.0,0.458257569495584,1.0770329614269007
2017-07-20,1.16,0.0,0.21,17.0,0.458257569495584,1.0770329614269007
2017-07-21,1.16,0.0,0.21,18.0,0.458257569495584,1.0770329614269007
2017-07-24,1.16,0.0,0.21,21.0,0.458257569495584,1.0770329614269007
2017-07-25,1.16,0.0,0.21,22.0,0.458257569495584,1.0770329614269007
2017-07-26,1.16,0.0,0.21,23.0,0.458257569495584,1.0770329614269007
2017-07-27,1.16,0.0,0.21,24.0,0.458257569495584,1.0770329614269007
2017-07-28,1.16,0.0,0.21,25.0,0.458257569495584,1.0770329614269007
2017-07-31,1.16,0.0,0.21,28.0,0.458257569495584,1.0770329614269007
2017-08-01,1.07,0.0,0.21,29.0,0.458257569495584,1.03440804327886
2017-08-02,1.16,0.0,0.21,30.0,0.458257569495584,1.0770329614269007
2017-08-03,1.16,0.0,0.21,31.0,0.458257569495584,1.0770329614269007
2017-08-04,1.16,0.0,0.21,32.0,0.458257569495584,1.0770329614269007
2017-08-07,1.16,0.0,0.21,35.0,0.458257569495584,1.0770329614269007
2017-08-08,1.16,0.0,0.21,36.0,0.458257569495584,1.0770329614269007
2017-08-09,1.16,0.0,0.21,37.0,0.458257569495584,1.0770329614269007
2017-08-10,1.16,0.0,0.21,38.0,0.458257569495584,1.0770329614269007
2017-08-11,1.16,0.0,0.21,39.0,0.458257569495584,1.0770329614269007
2017-08-14,1.16,0.0,0.21,42.0,0.458257569495584,1.0770329614269007
2017-08-15,1.16,0.0,0.21,43.0,0.458257569495584,1.0770329614269007
2017-08-16,1.16,0.0,0.21,44.0,0.458257569495584,1.0770329614269007
2017-08-17,1.16,0.0,0.21,45.0,0.458257569495584,1.0770329614269007
2017-08-18,1.16,0.0,0.21,46.0,0.458257569495584,1.0770329614269007
2017-08-21,1.16,0.0,0.21,49.0,0.458257569495584,1.0770329614269007
2017-08-22,1.16,0.0,0.21,50.0,0.458257569495584,1.0770329614269007
2017-08-23,1.16,0.0,0.21,51.0,0.458257569495584,1.0770329614269007
2017-08-24,1.16,0.0,0.21,52.0,0.458257569495584,1.0770329614269007
2017-08-25,1.16,0.0,0.21,53.0,0.458257569495584,1.0770329614269007
2017-08-28,1.16,0.0,0.21,56.0,0.458257569495584,1.0770329614269007
2017-08-29,1.16,0.0,0.21,57.0,0.458257569495584,1.0770329614269007
2017-08-30,1.16,0.0,0.21,58.0,0.458257569495584,1.0770329614269007
2017-08-31,1.16,0.0,0.21,59.0,0.458257569495584,1.0770329614269007
2017-09-01,1.07,0.0,0.21,0.0,0.458257569495584,1.03440804327886
2017-09-04,1.07,3.0,0.21,3.0,0.458257569495584,1.03440804327886
2017-09-05,1.16,0.0,0.21,4.0,0.458257569495584,1.0770329614269007
2017-09-06,1.16,0.0,0.21,5.0,0.458257569495584,1.0770329614269007
2017-09-07,1.16,0.0,0.21,6.0,0.458257569495584,1.0770329614269007
2017-09-08,1.16,0.0,0.21,7.0,0.458257569495584,1.0770329614269007
2017-09-11,1.16,0.0,0.21,10.0,0.458257569495584,1.0770329614269007
2017-09-12,1.16,0.0,0.21,11.0,0.458257569495584,1.0770329614269007
2017-09-13,1.16,0.0,0.21,12.0,0.458257569495584,1.0770329614269007
2017-09-14,1.16,0.0,0.21,13.0,0.458257569495584,1.0770329614269007
2017-09-15,1.16,0.0,0.21,14.0,0.458257569495584,1.0770329614269007
2017-09-18,1.16,0.0,0.21,17.0,0.458257569495584,1.0770329614269007
2017-09-19,1.16,0.0,0.21,18.0,0.458257569495584,1.0770329614269007
2017-09-20,1.16,0.0,0.21,19.0,0.458257569495584,1.0770329614269007
2017-09-21,1.16,0.0,0.21,20.0,0.458257569495584,1.0770329614269007
2017-09-22,1.16,0.0,0.21,21.0,0.458257569495584,1.0770329614269007
2017-09-25,1.16,0.0,0.21,24.0,0.458257569495584,1.0770329614269007
2017-09-26,1.16,0.0,0.21,25.0,0.458257569495584,1.0770329614269007
2017-09-27,1.16,0.0,0.21,26.0,0.458257569495584,1.0770329614269007
2017-09-28,1.16,0.0,0.21,27.0,0.458257569495584,1.0770329614269007
2017-09-29,1.16,0.0,0.21,28.0,0.458257569495584,1.0770329614269007
2017-10-02,1.06,0.0,0.21,0.0,0.458257569495584,1.0295630140987
2017-10-03,1.16,0.0,0.21,1.0,0.458257569495584,1.0770329614269007
2017-10-04,1.16,0.0,0.21,2.0,0.458257569495584,1.0770329614269007
2017-10-05,1.16,0.0,0.21,3.0,0.458257569495584,1.0770329614269007
2017-10-06,1.16,0.0,0.21,4.0,0.458257569495584,1.0770329614269007
2017-10-09,1.16,3.0,0.21,7.0,0.458257569495584,1.0770329614269007
2017-10-10,1.16,0.0,0.21,8.0,0.458257569495584,1.0770329614269007
2017-10-11,1.16,0.0,0.21,9.0,0.458257569495584,1.0770329614269007
2017-10-12,1.16,0.0,0.21,10.0,0.458257569495584,1.0770329614269007
2017-10-13,1.16,0.0,0.21,11.0,0.458257569495584,1.0770329614269007
2017-10-16,1.16,0.0,0.21,14.0,0.458257569495584,1.0770329614269007
2017-10-17,1.16,0.0,0.21,15.0,0.458257569495584,1.0770329614269007
2017-10-18,1.16,0.0,0.21,16.0,0.458257569495584,1.0770329614269007
2017-10-19,1.16,0.0,0.21,17.0,0.458257569495584,1.0770329614269007
2017-10-20,1.16,0.0,0.21,18.0,0.458257569495584,1.0770329614269007
2017-10-23,1.16,0.0,0.21,21.0,0.458257569495584,1.0770329614269007
2017-10-24,1.16,0.0,0.21,22.0,0.458257569495584,1.0770329614269007
2017-10-25,1.16,0.0,0.21,23.0,0.458257569495584,1.0770329614269007
2017-10-26,1.16,0.0,0.21,24.0,0.458257569495584,1.0770329614269007
2017-10-27,1.16,0.0,0.21,25.0,0.458257569495584,1.0770329614269007
2017-10-30,1.16,0.0,0.21,28.0,0.458257569495584,1.0770329614269007
2017-10-31,1.16,0.0,0.21,29.0,0.458257569495584,1.0770329614269007
2017-11-01,1.07,0.0,0.21,0.0,0.458257569495584,1.03440804327886
2017-11-02,1.16,0.0,0.21,1.0,0.458257569495584,1.0770329614269007
2017-11-03,1.16,0.0,0.21,2.0,0.458257569495584,1.0770329614269007
2017-11-06,1.16,0.0,0.21,5.0,0.458257569495584,1.0770329614269007
2017-11-07,1.16,0.0,0.21,6.0,0.458257569495584,1.0770329614269007
2017-11-08,1.16,0.0,0.21,7.0,0.458257569495584,1.0770329614269007
2017-11-09,1.16,0.0,0.21,8.0,0.458257569495584,1.0770329614269007
2017-11-10,1.16,1.0,0.21,9.0,0.458257569495584,1.0770329614269007
2017-11-13,1.16,0.0,0.21,12.0,0.458257569495584,1.0770329614269007
2017-11-14,1.16,0.0,0.21,13.0,0.458257569495584,1.0770329614269007
2017-11-15,1.16,0.0,0.21,14.0,0.458257569495584,1.0770329614269007
2017-11-16,1.16,0.0,0.21,15.0,0.458257569495584,1.0770329614269007
2017-11-17,1.16,0.0,0.21,16.0,0.458257569495584,1.0770329614269007
2017-11-20,1.16,0.0,0.21,19.0,0.458257569495584,1.0770329614269007
2017-11-21,1.16,0.0,0.21,20.0,0.458257569495584,1.0770329614269007
2017-11-22,1.16,0.0,0.21,21.0,0.458257569495584,1.0770329614269007
2017-11-23,1.16,1.0,0.21,22.0,0.458257569495584,1.0770329614269007
2017-11-24,1.16,0.0,0.21,23.0,0.458257569495584,1.0770329614269007
2017-11-27,1.16,0.0,0.21,26.0,0.458257569495584,1.0770329614269007
2017-11-28,1.16,0.0,0.21,27.0,0.458257569495584,1.0770329614269007
2017-11-29,1.16,0.0,0.21,28.0,0.458257569495584,1.0770329614269007
2017-11-30,1.16,0.0,0.21,29.0,0.458257569495584,1.0770329614269007
2017-12-01,1.07,0.0,0.45,0.0,0.6708203932499369,1.03440804327886
2017-12-04,1.16,0.0,0.45,3.0,0.6708203932499369,1.0770329614269007
2017-12-05,1.16,0.0,0.45,4.0,0.6708203932499369,1.0770329614269007
2017-12-06,1.16,0.0,0.45,5.0,0.6708203932499369,1.0770329614269007
2017-12-07,1.16,0.0,0.45,6.0,0.6708203932499369,1.0770329614269007
2017-12-08,1.16,0.0,0.45,7.0,0.6708203932499369,1.0770329614269007
2017-12-11,1.16,0.0,0.45,10.0,0.6708203932499369,1.0770329614269007
2017-12-12,1.16,0.0,0.45,11.0,0.6708203932499369,1.0770329614269007
2017-12-13,1.17,0.0,0.45,12.0,0.6708203932499369,1.0816653826391966
2017-12-14,1.17,0.0,0.45,13.0,0.6708203932499369,1.0816653826391966
2017-12-15,1.41,0.0,0.45,14.0,0.6708203932499369,1.1874342087037917
2017-12-18,1.41,0.0,0.45,17.0,0.6708203932499369,1.1874342087037917
2017-12-19,1.42,0.0,0.45,18.0,0.6708203932499369,1.1916375287812984
2017-12-20,1.42,0.0,0.45,19.0,0.6708203932499369,1.1916375287812984
2017-12-21,1.42,0.0,0.45,20.0,0.6708203932499369,1.1916375287812984
2017-12-22,1.42,0.0,0.45,21.0,0.6708203932499369,1.1916375287812984
2017-12-25,1.42,3.0,0.45,24.0,0.6708203932499369,1.1916375287812984
2017-12-26,1.42,0.0,0.45,25.0,0.6708203932499369,1.1916375287812984
2017-12-27,1.42,0.0,0.45,26.0,0.6708203932499369,1.1916375287812984
2017-12-28,1.42,0.0,0.45,27.0,0.6708203932499369,1.1916375287812984
2017-12-29,1.42,0.0,0.45,28.0,0.6708203932499369,1.1916375287812984
2018-01-01,1.42,3.0,0.45,31.0,0.6708203932499369,1.1916375287812984
2018-01-02,1.33,0.0,0.4287,0.0,0.6547518613948341,1.1532562594670797
2018-01-03,1.42,0.0,0.4287,1.0,0.6547518613948341,1.1916375287812984
2018-01-04,1.42,0.0,0.4287,2.0,0.6547518613948341,1.1916375287812984
2018-01-05,1.42,0.0,0.4287,3.0,0.6547518613948341,1.1916375287812984
2018-01-08,1.42,0.0,0.4283,1.0,0.654446330878247,1.1916375287812984
2018-01-09,1.42,0.0,0.4283,2.0,0.654446330878247,1.1916375287812984
2018-01-10,1.42,0.0,0.4283,3.0,0.654446330878247,1.1916375287812984
2018-01-11,1.42,0.0,0.4283,4.0,0.654446330878247,1.1916375287812984
2018-01-12,1.42,0.0,0.4283,5.0,0.654446330878247,1.1916375287812984
2018-01-15,1.42,3.0,0.4283,8.0,0.654446330878247,1.1916375287812984
2018-01-16,1.42,0.0,0.4283,9.0,0.654446330878247,1.1916375287812984
2018-01-17,1.42,0.0,0.4283,10.0,0.654446330878247,1.1916375287812984
2018-01-18,1.42,0.0,0.4283,11.0,0.654446330878247,1.1916375287812984
2018-01-19,1.42,0.0,0.4283,12.0,0.654446330878247,1.1916375287812984
2018-01-22,1.42,0.0,0.4283,15.0,0.654446330878247,1.1916375287812984
2018-01-23,1.42,0.0,0.4283,16.0,0.654446330878247,1.1916375287812984
2018-01-24,1.42,0.0,0.4283,17.0,0.654446330878247,1.1916375287812984
2018-01-25,1.42,0.0,0.4283,18.0,0.654446330878247,1.1916375287812984
2018-01-26,1.42,0.0,0.4283,19.0,0.654446330878247,1.1916375287812984
2018-01-29,1.42,0.0,0.4283,22.0,0.654446330878247,1.1916375287812984
2018-01-30,1.42,0.0,0.4283,23.0,0.654446330878247,1.1916375287812984
2018-01-31,1.42,0.0,0.4283,24.0,0.654446330878247,1.1916375287812984
2018-02-01,1.34,0.0,0.4283,25.0,0.654446330878247,1.1575836902790226
2018-02-02,1.42,0.0,0.4283,26.0,0.654446330878247,1.1916375287812984
2018-02-05,1.42,0.0,0.4283,29.0,0.654446330878247,1.1916375287812984
2018-02-06,1.42,0.0,0.4283,30.0,0.654446330878247,1.1916375287812984
2018-02-07,1.42,0.0,0.4283,31.0,0.654446330878247,1.1916375287812984
2018-02-08,1.42,0.0,0.4283,32.0,0.654446330878247,1.1916375287812984
2018-02-09,1.42,0.0,0.4283,33.0,0.654446330878247,1.1916375287812984
2018-02-12,1.42,0.0,0.4283,36.0,0.654446330878247,1.1916375287812984
2018-02-13,1.42,0.0,0.4283,37.0,0.654446330878247,1.1916375287812984
2018-02-14,1.42,0.0,0.4283,38.0,0.654446330878247,1.1916375287812984
2018-02-15,1.42,0.0,0.4283,39.0,0.654446330878247,1.1916375287812984
2018-02-16,1.42,0.0,0.4283,40.0,0.654446330878247,1.1916375287812984
2018-02-19,1.42,3.0,0.4283,43.0,0.654446330878247,1.1916375287812984
2018-02-20,1.42,0.0,0.4283,44.0,0.654446330878247,1.1916375287812984
2018-02-21,1.42,0.0,0.4283,45.0,0.654446330878247,1.1916375287812984
2018-02-22,1.42,0.0,0.4283,46.0,0.654446330878247,1.1916375287812984
2018-02-23,1.42,0.0,0.4283,47.0,0.654446330878247,1.1916375287812984
2018-02-26,1.42,0.0,0.4283,50.0,0.654446330878247,1.1916375287812984
2018-02-27,1.42,0.0,0.4283,51.0,0.654446330878247,1.1916375287812984
2018-02-28,1.42,0.0,0.4283,52.0,0.654446330878247,1.1916375287812984
2018-03-01,1.35,0.0,0.4283,53.0,0.654446330878247,1.161895003862225
2018-03-02,1.35,1.0,0.4283,54.0,0.654446330878247,1.161895003862225
2018-03-05,1.42,0.0,0.4283,57.0,0.654446330878247,1.1916375287812984
2018-03-06,1.42,0.0,0.4283,58.0,0.654446330878247,1.1916375287812984
2018-03-07,1.42,0.0,0.4283,59.0,0.654446330878247,1.1916375287812984
2018-03-08,1.42,0.0,0.4283,60.0,0.654446330878247,1.1916375287812984
2018-03-09,1.42,0.0,0.4598,0.0,0.6780855403265874,1.1916375287812984
2018-03-12,1.42,0.0,0.4598,3.0,0.6780855403265874,1.1916375287812984
2018-03-13,1.42,0.0,0.4598,4.0,0.6780855403265874,1.1916375287812984
2018-03-14,1.42,0.0,0.4598,5.0,0.6780855403265874,1.1916375287812984
2018-03-15,1.42,0.0,0.4598,6.0,0.6780855403265874,1.1916375287812984
2018-03-16,1.43,0.0,0.4598,7.0,0.6780855403265874,1.1958260743101399
2018-03-19,1.43,0.0,0.4598,10.0,0.6780855403265874,1.1958260743101399
2018-03-20,1.43,0.0,0.4598,11.0,0.6780855403265874,1.1958260743101399
2018-03-21,1.44,0.0,0.4598,12.0,0.6780855403265874,1.2
2018-03-22,1.44,0.0,0.4598,13.0,0.6780855403265874,1.2
2018-03-23,1.68,0.0,0.4598,14.0,0.6780855403265874,1.296148139681572
2018-03-26,1.68,0.0,0.4598,17.0,0.6780855403265874,1.296148139681572
2018-03-27,1.68,0.0,0.4598,18.0,0.6780855403265874,1.296148139681572
2018-03-28,1.68,0.0,0.4598,19.0,0.6780855403265874,1.296148139681572
2018-03-29,1.68,0.0,0.4598,20.0,0.6780855403265874,1.296148139681572
2018-03-30,1.68,0.0,0.4598,21.0,0.6780855403265874,1.296148139681572
2018-04-02,1.67,0.0,0.4598,24.0,0.6780855403265874,1.2922847983320085
2018-04-03,1.68,0.0,0.4598,25.0,0.6780855403265874,1.296148139681572
2018-04-04,1.69,0.0,0.4598,26.0,0.6780855403265874,1.3
2018-04-05,1.69,0.0,0.4637,0.0,0.6809552114493287,1.3
2018-04-06,1.69,0.0,0.4637,1.0,0.6809552114493287,1.3
2018-04-09,1.69,0.0,0.4637,4.0,0.6809552114493287,1.3
2018-04-10,1.69,0.0,0.4637,5.0,0.6809552114493287,1.3
2018-04-11,1.69,0.0,0.4637,6.0,0.6809552114493287,1.3
2018-04-12,1.69,0.0,0.4637,7.0,0.6809552114493287,1.3
2018-04-13,1.69,0.0,0.4637,8.0,0.6809552114493287,1.3
2018-04-16,1.69,0.0,0.4637,11.0,0.6809552114493287,1.3
2018-04-17,1.69,0.0,0.4637,12.0,0.6809552114493287,1.3
2018-04-18,1.69,0.0,0.4637,13.0,0.6809552114493287,1.3
2018-04-19,1.69,0.0,0.4637,14.0,0.6809552114493287,1.3
2018-04-20,1.69,0.0,0.4637,15.0,0.6809552114493287,1.3
2018-04-23,1.7,0.0,0.4637,18.0,0.6809552114493287,1.3038404810405297
2018-04-24,1.7,0.0,0.4637,19.0,0.6809552114493287,1.3038404810405297
2018-04-25,1.7,0.0,0.4637,20.0,0.6809552114493287,1.3038404810405297
2018-04-26,1.7,0.0,0.4637,21.0,0.6809552114493287,1.3038404810405297
2018-04-27,1.7,0.0,0.4637,22.0,0.6809552114493287,1.3038404810405297
2018-04-30,1.7,0.0,0.4637,25.0,0.6809552114493287,1.3038404810405297
2018-05-01,1.69,0.0,0.4637,26.0,0.6809552114493287,1.3
2018-05-02,1.7,0.0,0.4637,27.0,0.6809552114493287,1.3038404810405297
2018-05-03,1.7,0.0,0.4637,28.0,0.6809552114493287,1.3038404810405297
2018-05-04,1.7,0.0,0.4637,29.0,0.6809552114493287,1.3038404810405297
2018-05-07,1.7,0.0,0.4637,32.0,0.6809552114493287,1.3038404810405297
2018-05-08,1.7,0.0,0.4637,33.0,0.6809552114493287,1.3038404810405297
2018-05-09,1.7,0.0,0.4637,34.0,0.6809552114493287,1.3038404810405297
2018-05-10,1.7,0.0,0.4637,35.0,0.6809552114493287,1.3038404810405297
2018-05-11,1.7,0.0,0.4637,36.0,0.6809552114493287,1.3038404810405297
2018-05-14,1.7,0.0,0.4637,39.0,0.6809552114493287,1.3038404810405297
2018-05-15,1.7,0.0,0.4637,40.0,0.6809552114493287,1.3038404810405297
2018-05-16,1.7,0.0,0.4637,41.0,0.6809552114493287,1.3038404810405297
2018-05-17,1.7,0.0,0.4637,42.0,0.6809552114493287,1.3038404810405297
2018-05-18,1.7,0.0,0.4637,43.0,0.6809552114493287,1.3038404810405297
2018-05-21,1.7,0.0,0.4637,46.0,0.6809552114493287,1.3038404810405297
2018-05-22,1.7,0.0,0.4637,47.0,0.6809552114493287,1.3038404810405297
2018-05-23,1.7,0.0,0.4637,48.0,0.6809552114493287,1.3038404810405297
2018-05-24,1.7,0.0,0.4637,49.0,0.6809552114493287,1.3038404810405297
2018-05-25,1.7,0.0,0.4637,50.0,0.6809552114493287,1.3038404810405297
2018-05-28,1.7,3.0,0.4637,53.0,0.6809552114493287,1.3038404810405297
2018-05-29,1.7,0.0,0.4637,54.0,0.6809552114493287,1.3038404810405297
2018-05-30,1.7,0.0,0.4637,55.0,0.6809552114493287,1.3038404810405297
2018-05-31,1.7,0.0,0.4637,56.0,0.6809552114493287,1.3038404810405297
2018-06-01,1.7,0.0,0.4637,57.0,0.6809552114493287,1.3038404810405297
2018-06-04,1.7,0.0,0.4637,60.0,0.6809552114493287,1.3038404810405297
2018-06-05,1.7,0.0,0.4529,0.0,0.6729784543356496,1.3038404810405297
2018-06-06,1.7,0.0,0.4529,1.0,0.6729784543356496,1.3038404810405297
2018-06-07,1.7,0.0,0.4529,2.0,0.6729784543356496,1.3038404810405297
2018-06-08,1.7,0.0,0.4529,3.0,0.6729784543356496,1.3038404810405297
2018-06-11,1.7,0.0,0.4529,6.0,0.6729784543356496,1.3038404810405297
2018-06-12,1.7,0.0,0.4529,7.0,0.6729784543356496,1.3038404810405297
2018-06-13,1.7,0.0,0.4529,8.0,0.6729784543356496,1.3038404810405297
2018-06-14,1.7,0.0,0.4529,9.0,0.6729784543356496,1.3038404810405297
2018-06-15,1.9,0.0,0.4529,10.0,0.6729784543356496,1.378404875209022
2018-06-18,1.9,0.0,0.4529,13.0,0.6729784543356496,1.378404875209022
2018-06-19,1.9,0.0,0.4529,14.0,0.6729784543356496,1.378404875209022
2018-06-20,1.91,0.0,0.4529,15.0,0.6729784543356496,1.3820274961085253
2018-06-21,1.92,0.0,0.4529,16.0,0.6729784543356496,1.3856406460551018
2018-06-22,1.92,0.0,0.4529,17.0,0.6729784543356496,1.3856406460551018
2018-06-25,1.92,0.0,0.4529,20.0,0.6729784543356496,1.3856406460551018
2018-06-26,1.92,0.0,0.4529,21.0,0.6729784543356496,1.3856406460551018
2018-06-27,1.92,0.0,0.4529,22.0,0.6729784543356496,1.3856406460551018
2018-06-28,1.91,0.0,0.4529,23.0,0.6729784543356496,1.3820274961085253
2018-06-29,1.91,0.0,0.4529,24.0,0.6729784543356496,1.3820274961085253
2018-07-02,1.91,0.0,0.4529,27.0,0.6729784543356496,1.3820274961085253
2018-07-03,1.91,0.0,0.4507,0.0,0.671341939699882,1.3820274961085253
2018-07-04,1.91,1.0,0.4507,1.0,0.671341939699882,1.3820274961085253
2018-07-05,1.91,0.0,0.4507,2.0,0.671341939699882,1.3820274961085253
2018-07-06,1.91,0.0,0.4507,3.0,0.671341939699882,1.3820274961085253
2018-07-09,1.91,0.0,0.4507,6.0,0.671341939699882,1.3820274961085253
2018-07-10,1.91,0.0,0.4507,7.0,0.671341939699882,1.3820274961085253
2018-07-11,1.91,0.0,0.4507,8.0,0.671341939699882,1.3820274961085253
2018-07-12,1.91,0.0,0.4507,9.0,0.671341939699882,1.3820274961085253
2018-07-13,1.91,0.0,0.4507,10.0,0.671341939699882,1.3820274961085253
2018-07-16,1.91,0.0,0.4507,13.0,0.671341939699882,1.3820274961085253
2018-07-17,1.91,0.0,0.4507,14.0,0.671341939699882,1.3820274961085253
2018-07-18,1.91,0.0,0.4507,15.0,0.671341939699882,1.3820274961085253
2018-07-19,1.91,0.0,0.4507,16.0,0.671341939699882,1.3820274961085253
2018-07-20,1.91,0.0,0.4507,17.0,0.671341939699882,1.3820274961085253
2018-07-23,1.91,0.0,0.4507,20.0,0.671341939699882,1.3820274961085253
2018-07-24,1.91,0.0,0.4507,21.0,0.671341939699882,1.3820274961085253
2018-07-25,1.91,0.0,0.4507,22.0,0.671341939699882,1.3820274961085253
2018-07-26,1.91,0.0,0.4507,23.0,0.671341939699882,1.3820274961085253
2018-07-27,1.91,0.0,0.4507,24.0,0.671341939699882,1.3820274961085253
2018-07-30,1.91,0.0,0.4507,27.0,0.671341939699882,1.3820274961085253
2018-07-31,1.91,0.0,0.4507,28.0,0.671341939699882,1.3820274961085253
2018-08-01,1.91,0.0,0.4507,29.0,0.671341939699882,1.3820274961085253
2018-08-02,1.91,0.0,0.4545,0.0,0.674166151627327,1.3820274961085253
2018-08-03,1.91,0.0,0.4545,1.0,0.674166151627327,1.3820274961085253
2018-08-06,1.91,0.0,0.4545,4.0,0.674166151627327,1.3820274961085253
2018-08-07,1.91,0.0,0.4545,5.0,0.674166151627327,1.3820274961085253
2018-08-08,1.91,0.0,0.4545,6.0,0.674166151627327,1.3820274961085253
2018-08-09,1.91,0.0,0.4545,7.0,0.674166151627327,1.3820274961085253
2018-08-10,1.91,0.0,0.4545,8.0,0.674166151627327,1.3820274961085253
2018-08-13,1.91,0.0,0.4545,11.0,0.674166151627327,1.3820274961085253
